Time,Vision_Dist,Vision_Geo,Vision_Width,Vicon_Dist,Dist_Err,Vision_Ang,Vicon_Ang,Ang_Err,Target_Type,Vision_Class,Cam_ID,Target_Global_Yaw,Robot_Speed
1766060842.1039681,0.6000,0.6000,1.5100,0.5385,0.0615,117.3400,136.1781,-18.8381,CAR ,2,6,3.80,0.069
1766060842.1866505,0.2200,0.2200,2.2200,0.5349,-0.3149,149.3500,136.0406,13.3094,CAR ,2,0,3.97,0.049
1766060842.2509449,0.6000,0.6000,1.4800,0.5323,0.0677,117.2700,135.5949,-18.3249,CAR ,2,6,3.88,0.047
1766060842.30846,0.6500,0.6500,1.4300,0.5297,0.1203,116.9700,135.3763,-18.4063,CAR ,2,6,3.98,0.052
1766060842.357722,0.7000,0.7000,1.3900,0.5264,0.1736,116.8600,135.1819,-18.3219,CAR ,2,6,3.86,0.071
1766060842.4262128,0.2500,0.2500,2.2500,0.5225,-0.2725,149.2000,135.1358,14.0642,CAR ,2,0,3.82,0.061
1766060842.486166,0.3500,-1.0000,0.3500,0.3799,-0.0299,161.3800,156.4422,4.9378,BALL,6,0,268.88,0.048
1766060842.5440865,0.6000,0.6000,1.3200,0.5178,0.0822,116.6800,135.0469,-18.3669,CAR ,2,6,3.96,0.044
1766060842.599981,0.4300,0.4300,1.3100,0.5161,-0.0861,116.6300,134.7091,-18.0791,CAR ,2,6,3.81,0.033
1766060842.6909804,0.3500,-1.0000,0.3500,0.3720,-0.0220,161.4400,155.7521,5.6879,BALL,6,0,268.87,0.039
1766060842.7534392,0.4600,0.4600,1.2100,0.5098,-0.0498,116.1100,134.3198,-18.2098,CAR ,2,6,3.83,0.048
1766060842.8079524,0.4200,0.4200,1.1900,0.5072,-0.0872,116.1000,134.3934,-18.2934,CAR ,2,6,3.79,0.049
1766060842.8897476,0.3400,-1.0000,0.3400,0.3625,-0.0225,161.9100,156.5065,5.4035,BALL,6,0,268.90,0.047
1766060842.946117,0.3800,0.3800,1.2000,0.5013,-0.1213,116.1400,134.5498,-18.4098,CAR ,2,6,3.97,0.052
1766060843.0060573,0.3700,0.3700,1.2000,0.4994,-0.1294,116.1300,134.1399,-18.0099,CAR ,2,6,3.87,0.039
1766060843.0862238,0.3400,-1.0000,0.3400,0.3546,-0.0146,162.0200,155.7586,6.2614,BALL,6,0,268.86,0.034
1766060843.1495469,0.3300,0.3300,1.1100,0.4948,-0.1648,115.5900,133.4159,-17.8259,CAR ,2,6,3.80,0.034
1766060843.2122705,0.3100,0.3100,1.0800,0.4921,-0.1821,115.4100,133.2574,-17.8474,CAR ,2,6,3.94,0.044
1766060843.2909832,0.3400,-1.0000,0.3400,0.3464,-0.0064,162.1200,155.9804,6.1396,BALL,6,0,268.91,0.041
1766060843.3477693,0.3400,-1.0000,0.3400,0.3444,-0.0044,162.3600,156.0269,6.3331,BALL,6,0,268.87,0.037
1766060843.4064403,0.3100,0.3100,1.0600,0.4858,-0.1758,115.3600,133.4296,-18.0696,CAR ,2,6,3.81,0.038
1766060843.4864256,0.3300,-1.0000,0.3300,0.3394,-0.0094,162.6800,156.0747,6.6053,BALL,6,0,268.86,0.038
1766060843.5442553,0.3100,0.3100,1.0500,0.4818,-0.1718,115.2800,133.1094,-17.8294,CAR ,2,6,3.80,0.031
1766060843.5990832,0.3000,0.3000,1.0400,0.4809,-0.1809,115.1600,132.7212,-17.5612,CAR ,2,6,3.93,0.020
1766060843.6900387,0.3300,-1.0000,0.3300,0.3345,-0.0045,162.4600,155.4297,7.0303,BALL,6,0,268.86,0.022
1766060843.7462966,0.2800,0.2800,1.0000,0.4775,-0.1975,114.8600,132.5379,-17.6779,CAR ,2,6,3.99,0.026
1766060843.804161,0.2800,0.2800,0.9900,0.4754,-0.1954,114.8500,132.6006,-17.7506,CAR ,2,6,3.83,0.037
1766060843.8893156,0.3300,-1.0000,0.3300,0.3286,0.0014,162.9400,156.0950,6.8450,BALL,6,0,268.90,0.033
1766060843.9500756,0.3200,-1.0000,0.3200,0.3270,-0.0070,163.1300,156.2674,6.8626,BALL,6,0,268.91,0.026
1766060844.0129883,0.2800,0.2800,0.9800,0.4696,-0.1896,114.7500,132.8977,-18.1477,CAR ,2,6,3.98,0.022
1766060844.08774,0.3200,-1.0000,0.3200,0.3234,-0.0034,163.6200,156.3042,7.3158,BALL,6,0,268.86,0.030
1766060844.1501102,0.3200,-1.0000,0.3200,0.3220,-0.0020,163.6400,156.1075,7.5325,BALL,6,0,268.88,0.022
1766060844.2073238,0.2800,0.2800,0.9500,0.4657,-0.1857,114.5000,132.1576,-17.6576,CAR ,2,6,3.88,0.021
1766060844.2894208,0.3200,-1.0000,0.3200,0.3189,0.0011,163.5000,155.6085,7.8915,BALL,6,0,268.88,0.025
1766060844.3507965,0.3200,-1.0000,0.3200,0.3172,0.0028,163.4200,155.5029,7.9171,BALL,6,0,268.89,0.030
1766060844.417232,0.3000,0.3000,0.9000,0.4611,-0.1611,114.0800,131.6830,-17.6030,CAR ,2,6,3.99,0.028
1766060844.48501,0.3200,-1.0000,0.3200,0.3133,0.0067,163.6000,155.5890,8.0110,BALL,6,0,268.87,0.030
1766060844.5477052,0.3200,-1.0000,0.3200,0.3115,0.0085,163.7300,155.6477,8.0823,BALL,6,0,268.90,0.029
1766060844.6321814,0.3000,0.3000,0.8800,0.4562,-0.1562,113.9000,131.5269,-17.6269,CAR ,2,6,3.96,0.027
1766060844.6912618,0.3100,-1.0000,0.3100,0.3080,0.0020,163.8900,155.5373,8.3527,BALL,6,0,268.90,0.026
1766060844.748571,0.3100,-1.0000,0.3100,0.3062,0.0038,163.8900,155.5551,8.3349,BALL,6,0,268.89,0.033
1766060844.8322995,0.2900,0.2900,0.8700,0.4514,-0.1614,113.7500,130.8731,-17.1231,CAR ,2,6,3.82,0.031
1766060844.8884575,0.3100,-1.0000,0.3100,0.3020,0.0080,163.8900,154.9913,8.8987,BALL,6,0,268.89,0.029
1766060844.94869,0.3100,-1.0000,0.3100,0.3002,0.0098,163.8100,154.8215,8.9885,BALL,6,0,268.84,0.029
1766060845.0281534,0.3000,0.3000,0.8200,0.4459,-0.1459,113.2400,130.1566,-16.9166,CAR ,2,6,3.84,0.031
1766060845.0834813,0.3000,0.3000,0.8100,0.4443,-0.1443,113.1900,130.2613,-17.0713,CAR ,2,6,3.81,0.034
1766060845.1354218,0.2900,0.2900,0.8100,0.4430,-0.1530,113.1700,130.4681,-17.2981,CAR ,2,6,3.82,0.028
1766060845.1883278,0.3000,0.3000,0.8100,0.4415,-0.1415,113.1800,130.6998,-17.5198,CAR ,2,6,3.84,0.030
1766060845.2497747,0.3000,-1.0000,0.3000,0.2916,0.0084,164.7200,155.7996,8.9204,BALL,6,0,268.82,0.021
1766060845.3311462,0.2900,0.2900,0.8200,0.4390,-0.1490,113.2900,130.4574,-17.1674,CAR ,2,6,4.00,0.018
1766060845.3828106,0.3000,-1.0000,0.3000,0.2898,0.0102,164.7900,155.5763,9.2137,BALL,6,0,268.86,0.007
1766060845.450364,0.3000,-1.0000,0.3000,0.2898,0.0102,164.8100,155.5476,9.2624,BALL,6,0,268.86,0.002
1766060845.5307443,0.3000,0.3000,0.8000,0.4377,-0.1377,113.1100,130.3439,-17.2339,CAR ,2,6,3.81,0.012
1766060845.58759,0.3000,-1.0000,0.3000,0.2873,0.0127,164.8500,155.5798,9.2702,BALL,6,0,268.87,0.030
1766060845.6508412,0.2900,-1.0000,0.2900,0.2854,0.0046,164.9200,155.3731,9.5469,BALL,6,0,268.89,0.031
1766060845.733859,0.3000,0.3000,0.7800,0.4321,-0.1321,112.7800,129.8151,-17.0351,CAR ,2,6,3.97,0.031
1766060845.7887406,0.2900,-1.0000,0.2900,0.2810,0.0090,165.1100,155.3236,9.7864,BALL,6,0,268.88,0.035
1766060845.8497963,0.2900,-1.0000,0.2900,0.2796,0.0104,165.1300,155.0086,10.1214,BALL,6,0,268.85,0.026
1766060845.9291086,0.2900,0.2900,0.7500,0.4290,-0.1390,112.3000,128.8104,-16.5104,CAR ,2,6,3.97,0.023
1766060845.985416,0.2900,-1.0000,0.2900,0.2772,0.0128,164.8900,154.2317,10.6583,BALL,6,0,268.87,0.021
1766060846.0484922,0.2900,-1.0000,0.2900,0.2757,0.0143,164.7800,154.1994,10.5806,BALL,6,0,268.89,0.025
1766060846.130732,0.2900,0.2900,0.7200,0.4252,-0.1352,111.9800,128.5690,-16.5890,CAR ,2,6,3.83,0.027
1766060846.188825,0.2900,-1.0000,0.2900,0.2716,0.0184,165.1300,154.6236,10.5064,BALL,6,0,268.89,0.032
1766060846.249372,0.2900,-1.0000,0.2900,0.2699,0.0201,165.3300,154.6661,10.6639,BALL,6,0,268.87,0.029
1766060846.330965,0.5500,0.3000,0.7100,0.4199,0.1301,111.9100,128.2925,-16.3825,CAR ,2,6,3.92,0.024
1766060846.3997765,0.2800,-1.0000,0.2800,0.2665,0.0135,165.4900,154.5634,10.9266,BALL,6,0,268.87,0.022
1766060846.4509432,0.2800,-1.0000,0.2800,0.2655,0.0145,165.6200,154.6232,10.9968,BALL,6,0,268.85,0.023
1766060846.5294116,0.5300,0.2900,0.7000,0.4162,0.1138,111.6500,127.9497,-16.2997,CAR ,2,6,3.81,0.015
1766060846.5964355,0.2800,-1.0000,0.2800,0.2642,0.0158,165.6400,154.3861,11.2539,BALL,6,0,268.91,0.003
1766060846.649428,0.2800,-1.0000,0.2800,0.2642,0.0158,165.6000,154.3989,11.2011,BALL,6,0,268.88,0.001
1766060846.7273881,0.5300,0.2900,0.6900,0.4162,0.1138,111.5300,127.8822,-16.3522,CAR ,2,6,3.83,0.000
1766060846.7892663,0.2800,-1.0000,0.2800,0.2642,0.0158,165.6400,154.4018,11.2382,BALL,6,0,268.88,0.000
1766060846.8506575,0.2800,-1.0000,0.2800,0.2642,0.0158,165.6300,154.3923,11.2377,BALL,6,0,268.87,0.000
1766060846.928052,0.5300,0.2900,0.6900,0.4161,0.1139,111.5400,127.8671,-16.3271,CAR ,2,6,3.99,0.000
1766060846.9874637,0.2800,-1.0000,0.2800,0.2642,0.0158,165.6300,154.4025,11.2275,BALL,6,0,268.87,0.001
1766060847.0558465,0.2800,-1.0000,0.2800,0.2642,0.0158,165.6300,154.4073,11.2227,BALL,6,0,268.90,0.000
1766060847.1286864,0.5300,0.2900,0.6900,0.4161,0.1139,111.5400,127.8696,-16.3296,CAR ,2,6,3.99,0.001
1766060847.1819437,0.5300,0.2900,0.6900,0.4161,0.1139,111.5400,127.8957,-16.3557,CAR ,2,6,3.80,0.001
1766060847.2532153,0.2800,-1.0000,0.2800,0.2638,0.0162,165.6400,154.5274,11.1126,BALL,6,0,268.87,0.007
