Time,Vision_Dist,Vision_Geo,Vision_Width,Vicon_Dist,Dist_Err,Vision_Ang,Vicon_Ang,Ang_Err,Target_Type,Vision_Class,Cam_ID,Target_Global_Yaw,Robot_Speed
1766060491.8187556,0.2800,-1.0000,0.2800,0.2626,0.0174,165.8000,154.8431,10.9569,BALL,6,0,268.89,0.001
1766060491.8925009,0.5300,0.2900,0.6900,0.4149,0.1151,111.6400,128.2644,-16.6244,CAR ,2,6,4.00,0.000
1766060491.946928,0.5300,0.2900,0.6900,0.4149,0.1151,111.6400,128.2494,-16.6094,CAR ,2,6,3.99,0.001
1766060492.018074,0.2800,-1.0000,0.2800,0.2626,0.0174,165.8000,154.8447,10.9553,BALL,6,0,268.86,0.000
1766060492.0876837,0.5300,0.2900,0.6900,0.4150,0.1150,111.6500,128.2746,-16.6246,CAR ,2,6,3.94,0.000
1766060492.138484,0.5300,0.2900,0.6900,0.4149,0.1151,111.6400,128.2657,-16.6257,CAR ,2,6,3.99,0.001
1766060492.1984475,0.5300,0.2900,0.6900,0.4149,0.1151,111.6400,128.2649,-16.6249,CAR ,2,6,4.00,0.001
1766060492.2515075,0.5300,0.2900,0.6900,0.4150,0.1150,111.6400,128.2689,-16.6289,CAR ,2,6,4.00,0.000
1766060492.305319,0.5300,0.2900,0.6900,0.4150,0.1150,111.6400,128.2712,-16.6312,CAR ,2,6,3.98,0.001
1766060492.3593147,0.5300,0.2900,0.6900,0.4149,0.1151,111.6400,128.2578,-16.6178,CAR ,2,6,4.00,0.000
1766060492.4184036,0.2800,-1.0000,0.2800,0.2626,0.0174,165.8100,154.8660,10.9440,BALL,6,0,268.90,0.000
1766060492.4830818,0.5300,0.2900,0.6900,0.4150,0.1150,111.6400,128.2676,-16.6276,CAR ,2,6,3.88,0.000
1766060492.5446827,0.5300,0.2900,0.6900,0.4149,0.1151,111.6400,128.3332,-16.6932,CAR ,2,6,3.97,0.001
1766060492.5941062,0.5300,0.2900,0.7000,0.4149,0.1151,111.6500,128.4517,-16.8017,CAR ,2,6,4.00,0.005
1766060492.667862,0.2800,-1.0000,0.2800,0.2618,0.0182,165.8800,155.4103,10.4697,BALL,6,0,268.91,0.011
1766060492.7169318,0.2800,-1.0000,0.2800,0.2617,0.0183,166.0700,155.5436,10.5264,BALL,6,0,268.86,0.008
1766060492.7925124,0.2900,0.2900,0.7200,0.4142,-0.1242,111.9900,129.0551,-17.0651,CAR ,2,6,4.00,0.002
1766060492.8432312,0.2900,0.2900,0.7200,0.4142,-0.1242,112.0000,129.0740,-17.0740,CAR ,2,6,3.86,0.001
1766060492.895984,0.2900,0.2900,0.7200,0.4142,-0.1242,111.9900,129.0643,-17.0743,CAR ,2,6,3.98,0.001
1766060492.9638078,0.2800,-1.0000,0.2800,0.2626,0.0174,166.1400,155.7609,10.3791,BALL,6,0,268.83,0.000
1766060493.0205042,0.2800,-1.0000,0.2800,0.2622,0.0178,166.1200,155.7292,10.3908,BALL,6,0,268.94,0.000
1766060493.0934846,0.2900,0.2900,0.7200,0.4142,-0.1242,111.9900,129.0806,-17.0906,CAR ,2,6,3.83,0.000
1766060493.1542237,0.2800,-1.0000,0.2800,0.2625,0.0175,166.1600,155.7317,10.4283,BALL,6,0,268.82,0.000
1766060493.2161007,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1800,155.7397,10.4403,BALL,6,0,268.85,0.001
1766060493.2928054,0.2900,0.2900,0.7200,0.4142,-0.1242,111.9900,129.0597,-17.0697,CAR ,2,6,4.00,0.000
1766060493.3578942,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1600,155.7404,10.4196,BALL,6,0,268.88,0.000
1766060493.4243882,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1700,155.7497,10.4203,BALL,6,0,268.85,0.000
1766060493.4942768,0.2900,0.2900,0.7200,0.4142,-0.1242,111.9900,129.0577,-17.0677,CAR ,2,6,3.99,0.000
1766060493.5525775,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1700,155.7501,10.4199,BALL,6,0,268.86,0.000
1766060493.624876,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1700,155.7503,10.4197,BALL,6,0,268.88,0.000
1766060493.689585,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1600,155.7491,10.4109,BALL,6,0,268.86,0.000
1766060493.7420058,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1700,155.7401,10.4299,BALL,6,0,268.85,0.000
1766060493.7995303,0.2900,0.2900,0.7200,0.4142,-0.1242,111.9900,129.0504,-17.0604,CAR ,2,6,4.00,0.001
1766060493.9055607,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1500,155.7395,10.4105,BALL,6,0,268.82,0.000
1766060493.9893775,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1600,155.7400,10.4200,BALL,6,0,268.86,0.000
1766060494.0435154,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1500,155.7377,10.4123,BALL,6,0,268.87,0.001
1766060494.1223223,0.2900,0.2900,0.7200,0.4142,-0.1242,111.9900,129.0452,-17.0552,CAR ,2,6,3.99,0.000
1766060494.18828,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1600,155.7496,10.4104,BALL,6,0,268.85,0.000
1766060494.2460725,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1600,155.7208,10.4392,BALL,6,0,268.86,0.000
1766060494.3193285,0.2900,0.2900,0.7200,0.4143,-0.1243,111.9900,129.0626,-17.0726,CAR ,2,6,3.83,0.000
1766060494.3841352,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1700,155.7278,10.4422,BALL,6,0,268.87,0.000
1766060494.446874,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1600,155.7220,10.4380,BALL,6,0,268.82,0.001
1766060494.5175452,0.2900,0.2900,0.7200,0.4141,-0.1241,111.9800,129.0172,-17.0372,CAR ,2,6,4.00,0.001
1766060494.5862803,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1700,155.7308,10.4392,BALL,6,0,268.84,0.000
1766060494.6462705,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1700,155.7293,10.4407,BALL,6,0,268.87,0.000
1766060494.719465,0.2900,0.2900,0.7200,0.4141,-0.1241,111.9800,129.0315,-17.0515,CAR ,2,6,4.00,0.000
1766060494.7823544,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1800,155.7215,10.4585,BALL,6,0,268.85,0.000
1766060494.8473148,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1800,155.7284,10.4516,BALL,6,0,268.84,0.001
1766060494.9190707,0.2900,0.2900,0.7200,0.4141,-0.1241,111.9900,129.0250,-17.0350,CAR ,2,6,3.99,0.000
1766060494.9809864,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1800,155.7150,10.4650,BALL,6,0,268.85,0.000
1766060495.0429823,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1700,155.7188,10.4512,BALL,6,0,268.86,0.000
1766060495.1199856,0.2900,0.2900,0.7200,0.4141,-0.1241,111.9800,129.0161,-17.0361,CAR ,2,6,3.99,0.000
1766060495.1868637,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1700,155.7199,10.4501,BALL,6,0,268.86,0.001
1766060495.2427459,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1700,155.7279,10.4421,BALL,6,0,268.85,0.000
1766060495.318085,0.2900,0.2900,0.7200,0.4141,-0.1241,111.9800,129.0339,-17.0539,CAR ,2,6,3.99,0.000
1766060495.38219,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1600,155.7285,10.4315,BALL,6,0,268.86,0.000
1766060495.447953,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1700,155.7279,10.4421,BALL,6,0,268.86,0.000
1766060495.5190053,0.2900,0.2900,0.7200,0.4141,-0.1241,111.9900,129.0142,-17.0242,CAR ,2,6,4.02,0.000
1766060495.5825353,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1800,155.7337,10.4463,BALL,6,0,268.84,0.000
1766060495.6449118,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1700,155.7293,10.4407,BALL,6,0,268.87,0.000
1766060495.7165122,0.2900,0.2900,0.7200,0.4141,-0.1241,111.9900,129.0263,-17.0363,CAR ,2,6,3.96,0.000
1766060495.7841086,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1700,155.7093,10.4607,BALL,6,0,268.85,0.000
1766060495.8460007,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1700,155.7238,10.4462,BALL,6,0,268.85,0.000
1766060495.9192586,0.2900,0.2900,0.7200,0.4141,-0.1241,111.9800,129.0319,-17.0519,CAR ,2,6,3.99,0.000
1766060495.982634,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1700,155.7198,10.4502,BALL,6,0,268.84,0.000
1766060496.0472932,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1600,155.7352,10.4248,BALL,6,0,268.82,0.000
1766060496.1177847,0.2900,0.2900,0.7200,0.4141,-0.1241,111.9800,129.0279,-17.0479,CAR ,2,6,4.00,0.000
1766060496.1827493,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1600,155.7249,10.4351,BALL,6,0,268.83,0.000
1766060496.2459638,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1500,155.7188,10.4312,BALL,6,0,268.84,0.001
1766060496.3191752,0.2900,0.2900,0.7200,0.4141,-0.1241,111.9800,129.0212,-17.0412,CAR ,2,6,4.00,0.001
1766060496.3883336,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1600,155.7393,10.4207,BALL,6,0,268.88,0.001
1766060496.4513054,0.2800,-1.0000,0.2800,0.2624,0.0176,166.1700,155.7252,10.4448,BALL,6,0,268.85,0.001
